secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,ss_flag,root,suffix,ticker,index_flag,issuer,div_convention,exercise_style,am_set_flag
121812,20130814,GOOG 130921P990000,1,20130921,20130731,P,990000,119.8,122,0,16,0.220267,-0.965743,0.001288,21.02,-21.76391,100406489,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 130921P995000,1,20130921,20130614,P,995000,124.8,126.9,0,2,0.224755,-0.968235,0.001189,19.68064,-20.83701,100406490,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1000000,1,20131019,20130814,C,1000000,2.2,2.5,41,216,0.216076,0.069489,0.001684,48.96398,-29.88163,101123191,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1005000,1,20131019,20130814,C,1005000,2,2.15,1,162,0.216065,0.062473,0.001551,45.05931,-27.51134,101123192,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1010000,1,20131019,20130814,C,1010000,1.85,1.95,237,541,0.217754,0.057541,0.001443,42.30813,-25.99392,101123193,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1015000,1,20131019,20130814,C,1015000,1.55,1.8,25,82,0.21777,0.051607,0.001324,38.87201,-23.85012,101123194,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1020000,1,20131019,20130813,C,1020000,1.4,1.6,0,68,0.218507,0.046767,0.00122,35.90506,-22.12053,101123195,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1025000,1,20131019,20130814,C,1025000,1.25,1.4,1,61,0.218701,0.04195,0.001116,32.87598,-20.28231,101123196,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1030000,1,20131019,20130725,C,1030000,1.1,1.3,0,87,0.21992,0.038291,0.001031,30.56071,-18.93703,101123197,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1035000,1,20131019,20130812,C,1035000,0.95,1.15,0,43,0.219823,0.034076,0.000938,27.80124,-17.20523,101123198,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1040000,1,20131019,20130802,C,1040000,0.9,1.05,0,82,0.221977,0.031664,0.000874,26.14285,-16.35354,101123199,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1045000,1,20131019,20130807,C,1045000,0.75,0.95,0,18,0.22178,0.028078,0.000792,23.61189,-14.78893,101123200,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1050000,1,20131019,20130814,C,1050000,0.65,0.85,2,166,0.222061,0.0251,0.00072,21.51328,-13.4815,101123201,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1055000,1,20131019,20130725,C,1055000,0.55,0.8,0,20,0.223053,0.022769,0.000661,19.8598,-12.47573,101123202,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1060000,1,20131019,20130801,C,1060000,0.5,0.75,0,40,0.224991,0.021103,0.000614,18.63989,-11.80142,101123203,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1065000,1,20131019,20130813,C,1065000,0.45,0.65,0,15,0.225218,0.018811,0.000557,16.89417,-10.71543,101123204,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1070000,1,20131019,20130620,C,1070000,0.4,0.6,0,15,0.226505,0.017188,0.000512,15.63268,-9.978351,101123205,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1075000,1,20131019,20130726,C,1075000,0.35,0.55,0,27,0.227455,0.015581,0.000469,14.3843,-9.21225,101123206,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1080000,1,20131019,20130813,C,1080000,0.3,0.55,0,4,0.22989,0.014665,0.000441,13.6687,-8.837941,101123207,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1085000,1,20131019,20130812,C,1085000,0.25,0.45,0,12,0.228138,0.012396,0.000384,11.82939,-7.586839,101123208,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1090000,1,20131019,20130814,C,1090000,0.25,0.4,1,19,0.230005,0.011512,0.000357,11.07817,-7.173691,101123209,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1095000,1,20131019,20130814,C,1095000,0.2,0.4,14,8,0.231659,0.010642,0.000331,10.32933,-6.7478,101123210,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1100000,1,20131019,20130814,C,1100000,0.25,0.35,21,144,0.235605,0.010485,0.000322,10.19434,-6.774335,101123211,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1110000,1,20131019,20130726,C,1110000,0.15,0.35,0,18,0.238065,0.008807,0.000273,8.762142,-5.876581,101232096,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1120000,1,20131019,20130807,C,1120000,0.1,0.3,0,51,0.239339,0.007156,0.000226,7.315522,-4.921582,101232097,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1130000,1,20131019,20130814,C,1130000,0.1,0.25,3,99,0.243,0.006251,0.000198,6.482488,-4.433891,101232098,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1140000,1,20131019,20130814,C,1140000,0.05,0.25,4,55,0.245985,0.005371,0.000171,5.668905,-3.922812,101232099,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1150000,1,20131019,20130814,C,1150000,0,0.2,2,116,0.24258,0.003752,0.000126,4.117367,-2.80819,101232100,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1160000,1,20131019,20130715,C,1160000,0,0.2,0,38,0.249243,0.003662,0.00012,4.026018,-2.823018,101232101,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1170000,1,20131019,20130807,C,1170000,0,0.2,0,71,0.255828,0.003577,0.000114,3.94022,-2.837478,101232102,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1180000,1,20131019,20130718,C,1180000,0,0.2,0,11,0.262336,0.003498,0.000109,3.859571,-2.851549,101232103,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1190000,1,20131019,20130715,C,1190000,0,0.15,0,16,0.261431,0.002693,0.000087,3.050872,-2.245056,101232104,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1200000,1,20131019,20130807,C,1200000,0,0.2,0,33,0.27513,0.003353,0.0001,3.712251,-2.878521,101232105,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C1300000,1,20131019,20130731,C,1300000,0,0.15,0,10,0.326384,0.00221,0.000058,2.553282,-2.342119,101294116,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C435000,1,20131019,,C,435000,433.3,435.7,0,0,,,,,,101232106,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C440000,1,20131019,,C,440000,428.3,430.8,0,0,,,,,,101232107,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C445000,1,20131019,,C,445000,423.3,425.8,0,0,,,,,,101232108,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C450000,1,20131019,,C,450000,418.4,420.8,0,0,,,,,,101232109,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C455000,1,20131019,,C,455000,413.3,415.8,0,0,,,,,,101232110,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C460000,1,20131019,,C,460000,408.5,410.8,0,0,,,,,,101232111,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C465000,1,20131019,,C,465000,403.5,405.8,0,0,,,,,,101232112,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C470000,1,20131019,,C,470000,398.3,400.8,0,0,,,,,,101232113,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C475000,1,20131019,,C,475000,393.3,395.8,0,0,,,,,,101232114,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C480000,1,20131019,,C,480000,388.3,390.8,0,0,,,,,,101232115,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C485000,1,20131019,,C,485000,383.3,385.8,0,0,,,,,,101232116,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C490000,1,20131019,,C,490000,378.4,380.8,0,0,,,,,,101232117,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C495000,1,20131019,,C,495000,373.4,375.8,0,0,,,,,,101232118,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C500000,1,20131019,,C,500000,368.3,370.8,0,0,,,,,,101232119,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C505000,1,20131019,,C,505000,363.3,365.8,0,0,,,,,,101232120,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C510000,1,20131019,,C,510000,358.3,360.8,0,0,,,,,,101232121,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C515000,1,20131019,,C,515000,353.3,355.8,0,0,,,,,,101232122,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C520000,1,20131019,,C,520000,348.4,350.8,0,0,,,,,,101232123,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C525000,1,20131019,,C,525000,343.4,345.8,0,0,,,,,,101232124,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C530000,1,20131019,,C,530000,338.4,340.8,0,0,,,,,,101232125,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C535000,1,20131019,,C,535000,333.5,335.9,0,0,,,,,,101232126,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C540000,1,20131019,,C,540000,328.5,330.9,0,0,,,,,,101232127,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C545000,1,20131019,,C,545000,323.6,325.9,0,0,,,,,,101232128,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C550000,1,20131019,,C,550000,318.6,320.9,0,0,,,,,,101232129,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C555000,1,20131019,,C,555000,313.4,315.9,0,0,,,,,,101232130,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C560000,1,20131019,,C,560000,308.4,310.9,0,0,,,,,,101232131,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C565000,1,20131019,,C,565000,303.4,305.9,0,0,,,,,,101232132,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C570000,1,20131019,20130801,C,570000,298.4,300.9,0,2,,,,,,101232133,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C575000,1,20131019,,C,575000,293.5,295.9,0,0,,,,,,101232134,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C580000,1,20131019,,C,580000,288.4,290.9,0,0,,,,,,101232135,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C585000,1,20131019,,C,585000,283.4,285.9,0,0,,,,,,101232136,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C590000,1,20131019,,C,590000,278.4,280.9,0,0,,,,,,101232137,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C595000,1,20131019,,C,595000,273.5,276,0,0,,,,,,101232138,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C600000,1,20131019,,C,600000,268.7,271,0,0,,,,,,101232139,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C605000,1,20131019,,C,605000,263.7,266,0,0,,,,,,101232140,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C610000,1,20131019,,C,610000,258.7,261.1,0,0,,,,,,101232141,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C615000,1,20131019,20130719,C,615000,253.7,256.1,0,5,,,,,,101232142,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C620000,1,20131019,,C,620000,248.7,251.1,0,0,,,,,,101232143,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C625000,1,20131019,,C,625000,243.8,246.1,0,0,,,,,,101232144,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C630000,1,20131019,,C,630000,239.1,241.2,0,0,0.278965,0.997472,0.000077,2.883502,-3.713561,101232145,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C635000,1,20131019,,C,635000,233.9,236.1,0,0,,,,,,101232146,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C640000,1,20131019,,C,640000,229,231.2,0,0,0.240094,0.998977,0.000039,1.263782,-2.333756,101232147,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C645000,1,20131019,,C,645000,224,226.3,0,0,0.2582,0.997474,0.000083,2.880324,-3.578685,101232148,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C650000,1,20131019,,C,650000,219,221.3,0,0,0.251385,0.997476,0.000085,2.878033,-3.533808,101123212,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C655000,1,20131019,,C,655000,214.1,216.4,0,0,0.268876,0.994782,0.000152,5.530464,-5.675956,101123213,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C660000,1,20131019,,C,660000,209.1,211.4,0,0,0.262006,0.994713,0.000158,5.596014,-5.628914,101123214,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C665000,1,20131019,,C,665000,204,206.4,0,0,0.245176,0.995995,0.000132,4.36149,-4.53535,101123215,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C670000,1,20131019,,C,670000,199.2,201.6,0,0,0.268918,0.99089,0.000249,9.04563,-8.352619,101123216,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C675000,1,20131019,,C,675000,194.5,196.6,0,0,0.276098,0.987413,0.000322,11.95887,-10.81223,101123217,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C680000,1,20131019,,C,680000,189.2,191.7,0,0,0.259985,0.989366,0.000295,10.35468,-9.098481,101123218,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C685000,1,20131019,,C,685000,184.5,186.8,0,0,0.269231,0.984743,0.000389,14.13518,-12.22991,101123219,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C690000,1,20131019,,C,690000,179.6,181.9,0,0,0.268522,0.982331,0.000443,16.01261,-13.63314,101123220,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C695000,1,20131019,20130813,C,695000,174.7,177,0,2,0.267009,0.979898,0.000497,17.83048,-14.96409,101123221,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C700000,1,20131019,20130814,C,700000,170,172.2,6,34,0.272084,0.974596,0.000594,21.77924,-18.19498,101123222,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C705000,1,20131019,,C,705000,164.7,167.3,0,0,0.259771,0.97589,0.000595,20.82325,-16.77648,101123223,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C710000,1,20131019,20130708,C,710000,159.9,162.5,0,10,0.261059,0.971411,0.000683,24.03898,-19.18842,101123224,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C715000,1,20131019,,C,715000,155,157.6,0,0,0.257337,0.968782,0.000745,25.82815,-20.25589,101123225,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C720000,1,20131019,,C,720000,150.2,152.8,0,0,0.256832,0.96425,0.000835,28.86531,-22.41916,101123226,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C725000,1,20131019,,C,725000,145.5,147.9,0,0,0.255471,0.959685,0.000925,31.8739,-24.4429,101123227,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C730000,1,20131019,,C,730000,140.6,143.2,0,0,0.253412,0.955056,0.001019,34.77138,-26.34087,101123228,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C735000,1,20131019,,C,735000,136.3,138.5,0,0,0.258458,0.945466,0.001165,40.50542,-31.03706,101123229,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C740000,1,20131019,20130801,C,740000,131.5,133.8,0,8,0.255946,0.939942,0.00127,43.77147,-33.0496,101123230,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C745000,1,20131019,,C,745000,126.8,129.1,0,0,0.253955,0.933545,0.001384,47.38671,-35.35906,101123231,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C750000,1,20131019,20130808,C,750000,122,124.4,0,7,0.250372,0.927765,0.001497,50.48686,-37.08901,101123232,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C755000,1,20131019,,C,755000,117.4,119.8,0,0,0.249151,0.91965,0.001631,54.73034,-39.89142,101123233,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C760000,1,20131019,,C,760000,112.8,115.2,0,0,0.247198,0.911439,0.001769,58.93249,-42.46091,101123234,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C765000,1,20131019,20130814,C,765000,108.4,110.8,1,0,0.247753,0.900442,0.001924,64.20493,-46.234,101123235,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C770000,1,20131019,20130702,C,770000,103.8,106.2,0,1,0.24443,0.891947,0.002069,68.04922,-48.32587,101123236,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C775000,1,20131019,20130715,C,775000,99.3,101.8,0,1,0.242699,0.881373,0.002228,72.75926,-51.18291,101123237,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C780000,1,20131019,20130801,C,780000,94.9,97.4,0,18,0.240926,0.87004,0.002392,77.65179,-54.05211,101123238,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C785000,1,20131019,,C,785000,90.7,93.1,0,0,0.240282,0.85685,0.002562,82.93594,-57.47062,101123239,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C790000,1,20131019,20130801,C,790000,86.3,88.8,0,12,0.237694,0.844587,0.002736,87.57556,-59.97476,101123240,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C795000,1,20131019,,C,795000,82.2,84.6,0,0,0.236656,0.830038,0.002912,92.89436,-63.1866,101123241,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C800000,1,20131019,20130814,C,800000,78.5,79.9,15,50,0.234324,0.815776,0.003095,97.7576,-65.74625,101123242,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C805000,1,20131019,20130814,C,805000,74.2,76.2,4,31,0.233294,0.799436,0.003274,102.8607,-68.85333,101123243,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C810000,1,20131019,20130730,C,810000,70.1,72.2,0,11,0.231027,0.783307,0.003461,107.6531,-71.29298,101123244,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C815000,1,20131019,20130814,C,815000,66.7,68.4,4,6,0.232059,0.763484,0.00362,113.2102,-75.12798,101123245,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C820000,1,20131019,20130814,C,820000,62.5,64.7,2,59,0.229152,0.746072,0.003808,117.6016,-77.01014,101123246,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C825000,1,20131019,20130813,C,825000,58.8,61,0,31,0.227644,0.726637,0.003981,122.0827,-79.36283,101123247,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C830000,1,20131019,20130730,C,830000,55.4,57.4,0,20,0.226948,0.705798,0.004136,126.5197,-81.87579,101123248,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C835000,1,20131019,20130814,C,835000,52.4,54,14,35,0.227715,0.683373,0.004258,130.6996,-84.78088,101123249,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C840000,1,20131019,20130808,C,840000,49.1,50.3,0,13,0.225357,0.662164,0.004417,134.1176,-86.08622,101123250,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C845000,1,20131019,20130809,C,845000,45.9,46.9,0,30,0.223719,0.639802,0.004556,137.3229,-87.43559,101123251,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C850000,1,20131019,20130814,C,850000,43,43.7,41,81,0.223062,0.616414,0.004662,140.1666,-88.8978,101123252,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C855000,1,20131019,20130814,C,855000,40.1,40.7,22,16,0.222273,0.592623,0.004756,142.4647,-89.98905,101123253,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C860000,1,20131019,20130814,C,860000,37.3,37.8,160,334,0.221353,0.568479,0.004836,144.2715,-90.69951,101123254,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C865000,1,20131019,20130814,C,865000,34.6,35.2,4,126,0.220966,0.543998,0.004887,145.5566,-91.2839,101123255,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C870000,1,20131019,20130814,C,870000,32,32.6,75,239,0.220081,0.519356,0.004931,146.2732,-91.3191,101123256,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C875000,1,20131019,20130814,C,875000,29.5,30.1,70,186,0.21906,0.494556,0.004959,146.4346,-90.95761,101123257,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C880000,1,20131019,20130814,C,880000,27.2,27.8,135,149,0.218565,0.469858,0.004957,146.0151,-90.46552,101123258,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C885000,1,20131019,20130814,C,885000,25,25.6,89,259,0.21791,0.445239,0.004939,145.0504,-89.56256,101123259,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C890000,1,20131019,20130814,C,890000,23,23.5,41,562,0.217465,0.420925,0.004898,143.5619,-88.42092,101123260,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C895000,1,20131019,20130814,C,895000,21,21.5,94,251,0.216533,0.396643,0.004849,141.4628,-86.7525,101123261,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C900000,1,20131019,20130814,C,900000,19.2,19.7,307,988,0.216174,0.373099,0.00477,138.9225,-85.02751,101123262,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C905000,1,20131019,20130814,C,905000,17.5,18,21,240,0.215727,0.349984,0.004676,135.9917,-82.99082,101123263,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C910000,1,20131019,20130814,C,910000,16,16.4,43,368,0.215587,0.327708,0.004563,132.5832,-80.84334,101123264,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C915000,1,20131019,20130814,C,915000,14.5,14.9,6,251,0.215008,0.305705,0.004442,128.6696,-78.26472,101123265,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C920000,1,20131019,20130814,C,920000,13.1,13.5,36,491,0.214388,0.284336,0.004309,124.4868,-75.45865,101123266,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C925000,1,20131019,20130814,C,925000,11.9,12.3,110,258,0.214594,0.264602,0.004155,120.1353,-72.88203,101123267,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C930000,1,20131019,20130814,C,930000,10.7,11.1,55,704,0.214009,0.244833,0.004,115.2473,-69.77179,101123268,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C935000,1,20131019,20130814,C,935000,9.7,10,21,461,0.213935,0.226485,0.003833,110.4453,-66.79612,101123269,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C940000,1,20131019,20130814,C,940000,8.7,9,28,455,0.213557,0.208631,0.003662,105.4336,-63.5802,101123270,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C945000,1,20131019,20130814,C,945000,7.8,8.1,2,174,0.21336,0.191884,0.003486,100.2065,-60.39902,101123271,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C950000,1,20131019,20130814,C,950000,7,7.3,46,400,0.213406,0.176353,0.003307,95.04095,-57.31089,101123272,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C955000,1,20131019,20130814,C,955000,6.3,6.6,5,146,0.213802,0.16215,0.003128,90.11798,-54.39666,101123273,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C960000,1,20131019,20130814,C,960000,5.6,5.8,12,331,0.212896,0.147229,0.002947,84.50253,-50.8153,101123274,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C965000,1,20131019,20130814,C,965000,5,5.3,4,107,0.213613,0.135196,0.002772,79.66219,-48.11544,101123275,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C970000,1,20131019,20130814,C,970000,4.5,4.8,10,219,0.214336,0.123997,0.002602,75.07922,-45.4631,101123276,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C975000,1,20131019,20130814,C,975000,4,4.3,4,269,0.214427,0.112826,0.002433,70.33238,-42.53931,101123277,1,0,,,GOOGL,0,GOOGLE INC,,A,0
121812,20130814,GOOG 131019C980000,1,20131019,20130814,C,980000,3.5,3.8,103,193,0.213796,0.101641,0.002264,65.19385,-39.33641,101123278,1,0,,,GOOGL,0,GOOGLE INC,,A,0
